"CP1","CM1","Año","Municipio1","Tipo_Cambio","CP2","CM2","Municipio2","Observaciones"
"18","027","1998","Benalúa","nombre nuevo de","18","027","Benalúa de Guadix",""
"18","031","1973","Beznar","es agregado a","18","119","Lecrín",""
"18","035","1973","Cádiar","se le agrega","18","142","Narila",""
"18","035","1973","Cádiar","se le agrega","18","190","Yátor",""
"18","041","1972","Caparacena","es agregado a","18","022","Atarfe",""
"18","050","1997","Cogollos de la Vega","nombre nuevo de","18","050","Cogollos Vega",""
"18","052","1974","Cónchar","fusionado en","18","908","Villamena",""
"18","055","1974","Cozvíjar","fusionado en","18","908","Villamena",""
"18","056","1986","Cúllar","nombre nuevo de","18","056","Cúllar-Baza",""
"18","058","1973","Charches","fusionado en","18","907","Valle del Zalabí",""
"18","060","1972","Cherín","es agregado a","18","182","Ugíjar",""
"18","065","1972","Dehesas Viejas","es agregado a","18","105","Iznalloz",""
"18","073","1973","Esfiliana","fusionado en","18","907","Valle del Zalabí",""
"18","075","1972","Ferreirola","fusionado en","18","901","Taha (La)",""
"18","077","1973","Fornes","es agregado a","18","020","Arenas del Rey",""
"18","080","1973","Gabia la Chica","fusionado en","18","905","Gabias (Las)",""
"18","081","1973","Gabia la Grande","fusionado en","18","905","Gabias (Las)",""
"18","090","1973","Guájar-Alto","fusionado en","18","906","Guajares (Los)",""
"18","091","1973","Guájar-Faragüit","fusionado en","18","906","Guajares (Los)",""
"18","092","1973","Guájar-Fondón","fusionado en","18","906","Guajares (Los)",""
"18","099","1997","Huétor de Santillán","nombre nuevo de","18","099","Huétor-Santillán",""
"18","104","1976","Izbor","fusionado en","18","910","Pinar (El)",""
"18","105","1972","Iznalloz","se le agrega","18","065","Dehesas Viejas",""
"18","106","1973","Játar","es agregado a","18","020","Arenas del Rey",""
"18","110","1972","Jorairátar","es agregado a","18","182","Ugíjar",""
"18","113","1974","Laborcillas","fusionado en","18","909","Morelábor",""
"18","114","1990","Calahorra (La)","nombre nuevo de","18","114","Lacalahorra",""
"18","118","1972","Laroles","fusionado en","18","903","Nevada",""
"18","119","1973","Lecrín","se le agrega","18","031","Beznar",""
"18","120","1995","Lentegí","nombre nuevo de","18","120","Lentejí",""
"18","122","1987","Loja","se le segrega","18","913","Zagra",""
"18","125","1972","Mairena","fusionado en","18","903","Nevada",""
"18","126","1987","Malahá (La)","nombre nuevo de","18","126","Mala",""
"18","129","1972","Mecina-Bombarón","fusionado en","18","904","Alpujarra de la Sierra",""
"18","130","1972","Mecina-Fondales","fusionado en","18","901","Taha (La)",""
"18","131","1972","Melegís","fusionado en","18","902","Valle (El)",""
"18","139","1974","Moreda","fusionado en","18","909","Morelábor",""
"18","142","1973","Narila","es agregado a","18","035","Cádiar",""
"18","147","1980","Órgiva","nombre nuevo de","18","147","Orjiva",""
"18","147","1973","Orjiva","se le agrega","18","008","Alcázar y Fregenite",""
"18","155","1972","Picena","fusionado en","18","903","Nevada",""
"18","156","1976","Pinos del Valle","fusionado en","18","910","Pinar (El)",""
"18","160","1972","Pitres","fusionado en","18","901","Taha (La)",""
"18","166","1976","Purchil","fusionado en","18","911","Vegas del Genil",""
"18","169","1972","Restábal","fusionado en","18","902","Valle (El)",""
"18","172","1972","Saleres","fusionado en","18","902","Valle (El)",""
"18","182","1972","Ugíjar","se le agrega","18","060","Cherín",""
"18","182","1972","Ugíjar","se le agrega","18","110","Jorairátar",""
"18","186","1974","Ventas de Zafarraya","es agregado a","18","013","Alhama de Granada",""
"18","188","1981","Villanueva Mesía","nombre nuevo de","18","188","Villanueva de Mesía",""
"18","190","1973","Yátor","es agregado a","18","035","Cádiar",""
"18","191","1972","Yegen","fusionado en","18","904","Alpujarra de la Sierra",""
"18","194","1981","Zújar","se le segrega","18","912","Cuevas del Campo",""
"18","901","1972","Taha (La)","creado por fusión de","18","075","Ferreirola",""
"18","901","1972","Taha (La)","creado por fusión de","18","130","Mecina-Fondales",""
"18","901","1972","Taha (La)","creado por fusión de","18","160","Pitres",""
"18","902","1972","Valle (El)","creado por fusión de","18","131","Melegís",""
"18","902","1972","Valle (El)","creado por fusión de","18","169","Restábal",""
"18","902","1972","Valle (El)","creado por fusión de","18","172","Saleres",""
"18","903","1972","Nevada","creado por fusión de","18","118","Laroles",""
"18","903","1972","Nevada","creado por fusión de","18","125","Mairena",""
"18","903","1972","Nevada","creado por fusión de","18","155","Picena",""
"18","904","1972","Alpujarra de la Sierra","creado por fusión de","18","129","Mecina-Bombarón",""
"18","904","1972","Alpujarra de la Sierra","creado por fusión de","18","191","Yegen",""
"18","905","1973","Gabias (Las)","creado por fusión de","18","080","Gabia la Chica",""
"18","905","1973","Gabias (Las)","creado por fusión de","18","081","Gabia la Grande",""
"18","906","1973","Guajares (Los)","creado por fusión de","18","090","Guájar-Alto",""
"18","906","1973","Guajares (Los)","creado por fusión de","18","091","Guájar-Faragüit",""
"18","906","1973","Guajares (Los)","creado por fusión de","18","092","Guájar-Fondón",""
"18","907","1973","Valle del Zalabí","creado por fusión de","18","009","Alcudia de Guadix",""
"18","907","1973","Valle del Zalabí","creado por fusión de","18","058","Charches",""
"18","907","1973","Valle del Zalabí","creado por fusión de","18","073","Esfiliana",""
"18","908","1974","Villamena","creado por fusión de","18","052","Cónchar",""
"18","908","1974","Villamena","creado por fusión de","18","055","Cozvíjar",""
"18","909","1974","Morelábor","creado por fusión de","18","113","Laborcillas",""
"18","909","1974","Morelábor","creado por fusión de","18","139","Moreda",""
"18","910","1976","Pinar (El)","creado por fusión de","18","104","Izbor",""
"18","910","1976","Pinar (El)","creado por fusión de","18","156","Pinos del Valle",""
"18","911","1976","Vegas del Genil","creado por fusión de","18","019","Ambroz",""
"18","911","1976","Vegas del Genil","creado por fusión de","18","026","Belicena",""
"18","911","1976","Vegas del Genil","creado por fusión de","18","166","Purchil",""
"18","912","1981","Cuevas del Campo","segregado de","18","194","Zújar",""
"18","913","1987","Zagra","segregado de","18","122","Loja",""
"19","012","1987","Alcorlo","es agregado a","19","269","Toba (La)",""
"19","014","1972","Aldeanueva de Atienza","es agregado a","19","096","Condemios de Arriba",""
"19","025","1971","Alpedrete de la Sierra","es agregado a","19","305","Valdepeñas de la Sierra",""
"19","026","1975","Alpedroches","es agregado a","19","044","Atienza",""
"19","028","1973","Amayas","es agregado a","19","265","Tartanedo",""
"19","029","1974","Anchuela del Campo","es agregado a","19","115","Establés",""
"19","030","1976","Anchuela del Pedregal","es agregado a","19","190","Molina",""
"19","032","1971","Anguita","se le agrega","19","207","Padilla del Ducado",""
"19","035","1975","Aragoncillo","es agregado a","19","099","Corduente",""
"19","044","1975","Atienza","se le agrega","19","026","Alpedroches",""
"19","044","1975","Atienza","se le agrega","19","164","Madrigal",""
"19","053","1975","Brihuega","se le agrega","19","140","Hontanares",""
"19","053","1975","Brihuega","se le agrega","19","328","Yela",""
"19","056","1973","Bujarrabal","es agregado a","19","257","Sigüenza",""
"19","060","1971","Campillo de Ranas","se le agrega","19","313","Vereda (La)",""
"19","062","1976","Canales del Ducado","es agregado a","19","244","Sacecorbo",""
"19","063","1975","Canales de Molina","es agregado a","19","099","Corduente",""
"19","065","1980","Cantalojas","se le agrega","19","315","Villacadima",""
"19","067","1971","Cardoso de la Sierra (El)","se le agrega","19","093","Colmenar de la Sierra",""
"19","068","1971","Carrascosa de Henares","es agregado a","19","113","Espinosa de Henares",""
"19","069","1972","Carrascosa de Tajo","es agregado a","19","086","Cifuentes",""
"19","071","1983","Casar (El)","nombre nuevo de","19","071","Casar de Talamanca (El)",""
"19","071","1972","Casar de Talamanca (El)","se le agrega","19","180","Mesones",""
"19","072","1971","Casasana","es agregado a","19","211","Pareja",""
"19","077","1975","Castilblanco de Henares","es agregado a","19","156","Jadraque",""
"19","083","1973","Cercadillo","es agregado a","19","257","Sigüenza",""
"19","084","1971","Cereceda","es agregado a","19","211","Pareja",""
"19","085","1971","Cerezo de Mohernando","es agregado a","19","151","Humanes",""
"19","086","1974","Cifuentes","se le agrega","19","131","Gualda",""
"19","086","1972","Cifuentes","se le agrega","19","069","Carrascosa de Tajo",""
"19","086","1972","Cifuentes","se le agrega","19","128","Gárgoles de Abajo",""
"19","086","1972","Cifuentes","se le agrega","19","149","Huetos",""
"19","086","1972","Cifuentes","se le agrega","19","205","Oter",""
"19","092","1975","Cogolludo","se le agrega","19","312","Veguillas",""
"19","092","1971","Cogolludo","se le agrega","19","275","Torrebeleña",""
"19","093","1971","Colmenar de la Sierra","es agregado a","19","067","Cardoso de la Sierra (El)",""
"19","094","1973","Concha","es agregado a","19","265","Tartanedo",""
"19","096","1972","Condemios de Arriba","se le agrega","19","014","Aldeanueva de Atienza",""
"19","099","1975","Corduente","se le agrega","19","035","Aragoncillo",""
"19","099","1975","Corduente","se le agrega","19","063","Canales de Molina",""
"19","099","1974","Corduente","se le agrega","19","273","Torete",""
"19","100","1975","Cubillejo de la Sierra","es agregado a","19","190","Molina",""
"19","101","1975","Cubillejo del Sitio","es agregado a","19","190","Molina",""
"19","113","1971","Espinosa de Henares","se le agrega","19","068","Carrascosa de Henares",""
"19","115","1974","Establés","se le agrega","19","029","Anchuela del Campo",""
"19","128","1972","Gárgoles de Abajo","es agregado a","19","086","Cifuentes",""
"19","130","1998","Guadalajara","se le segrega","19","171","Marchamalo",""
"19","130","1973","Guadalajara","se le agrega","19","295","Usanos",""
"19","130","1972","Guadalajara","se le agrega","19","171","Marchamalo",""
"19","131","1974","Gualda","es agregado a","19","086","Cifuentes",""
"19","133","1991","Heras de Ayuso","nombre nuevo de","19","133","Heras",""
"19","137","1977","Hinojosa","es agregado a","19","265","Tartanedo",""
"19","138","1974","Hita","se le agrega","19","206","Padilla de Hita",""
"19","140","1975","Hontanares","es agregado a","19","053","Brihuega",""
"19","141","1971","Hontanillas","es agregado a","19","211","Pareja",""
"19","144","1973","Horna","es agregado a","19","257","Sigüenza",""
"19","149","1972","Huetos","es agregado a","19","086","Cifuentes",""
"19","151","1971","Humanes","se le agrega","19","085","Cerezo de Mohernando",""
"19","156","1975","Jadraque","se le agrega","19","077","Castilblanco de Henares",""
"19","158","1973","Labros","es agregado a","19","265","Tartanedo",""
"19","164","1975","Madrigal","es agregado a","19","044","Atienza",""
"19","170","1976","Maranchón","se le agrega","19","292","Turmiel",""
"19","171","1998","Marchamalo","segregado de","19","130","Guadalajara",""
"19","171","1972","Marchamalo","es agregado a","19","130","Guadalajara",""
"19","180","1972","Mesones","es agregado a","19","071","Casar de Talamanca (El)",""
"19","190","1991","Molina de Aragón","nombre nuevo de","19","190","Molina",""
"19","190","1976","Molina","se le agrega","19","030","Anchuela del Pedregal",""
"19","190","1975","Molina","se le agrega","19","100","Cubillejo de la Sierra",""
"19","190","1975","Molina","se le agrega","19","101","Cubillejo del Sitio",""
"19","205","1972","Oter","es agregado a","19","086","Cifuentes",""
"19","206","1974","Padilla de Hita","es agregado a","19","138","Hita",""
"19","207","1971","Padilla del Ducado","es agregado a","19","032","Anguita",""
"19","211","1971","Pareja","se le agrega","19","072","Casasana",""
"19","211","1971","Pareja","se le agrega","19","084","Cereceda",""
"19","211","1971","Pareja","se le agrega","19","141","Hontanillas",""
"19","217","1977","Peralveche","se le agrega","19","316","Villaescusa de Palositos",""
"19","235","1971","Riba de Saelices","se le agrega","19","236","Ribarredonda",""
"19","236","1971","Ribarredonda","es agregado a","19","235","Riba de Saelices",""
"19","244","1976","Sacecorbo","se le agrega","19","062","Canales del Ducado",""
"19","256","1990","Sienes","se le agrega","19","276","Torrecilla del Ducado",""
"19","257","1973","Sigüenza","se le agrega","19","056","Bujarrabal",""
"19","257","1973","Sigüenza","se le agrega","19","083","Cercadillo",""
"19","257","1973","Sigüenza","se le agrega","19","144","Horna",""
"19","265","1977","Tartanedo","se le agrega","19","137","Hinojosa",""
"19","265","1973","Tartanedo","se le agrega","19","028","Amayas",""
"19","265","1973","Tartanedo","se le agrega","19","094","Concha",""
"19","265","1973","Tartanedo","se le agrega","19","158","Labros",""
"19","269","1987","Toba (La)","se le agrega","19","012","Alcorlo",""
"19","273","1974","Torete","es agregado a","19","099","Corduente",""
"19","275","1971","Torrebeleña","es agregado a","19","092","Cogolludo",""
"19","276","1990","Torrecilla del Ducado","es agregado a","19","256","Sienes",""
"19","292","1976","Turmiel","es agregado a","19","170","Maranchón",""
"19","295","1973","Usanos","es agregado a","19","130","Guadalajara",""
"19","305","1971","Valdepeñas de la Sierra","se le agrega","19","025","Alpedrete de la Sierra",""
"19","312","1975","Veguillas","es agregado a","19","092","Cogolludo",""
"19","313","1971","Vereda (La)","es agregado a","19","060","Campillo de Ranas",""
"19","315","1980","Villacadima","es agregado a","19","065","Cantalojas",""
"19","316","1977","Villaescusa de Palositos","es agregado a","19","217","Peralveche",""
"19","320","1972","Villar de Cobeta","es agregado a","19","333","Zaorejas",""
"19","328","1975","Yela","es agregado a","19","053","Brihuega",""
"19","333","1972","Zaorejas","se le agrega","19","320","Villar de Cobeta",""
"19","901","1975","Semillas","nombre nuevo de","19","253","Secarro","No es nuevo, sólo cambia el nombre"
"20","001","1983","Abaltzisketa","nombre nuevo de","20","001","Abalcisqueta",""
"20","005","1982","Alegia","nombre nuevo de","20","005","Alegría de Oria",""
"20","006","1984","Alkiza","nombre nuevo de","20","006","Alquiza",""
"20","007","1982","Altzo","nombre nuevo de","20","007","Alzo",""
"20","008","1982","Amezketa","nombre nuevo de","20","008","Amézqueta",""
"20","009","1986","Andoain","parte se fusiona en","20","902","Lasarte-Oria","Oria"
"20","011","1982","Antzuola","nombre nuevo de","20","011","Anzuola",""
"20","013","1982","Aretxabaleta","nombre nuevo de","20","013","Arechavaleta",""
"20","016","1990","Aia","nombre nuevo de","20","016","Aya",""
"20","017","1982","Azkoitia","nombre nuevo de","20","017","Azcoitia",""
"20","021","1988","Belauntza","nombre nuevo de","20","021","Belaunza",""
"20","022","1984","Berastegi","nombre nuevo de","20","022","Berástegui",""
"20","024","2003","Bidegoian","nombre nuevo de","20","024","Bidegoyan",""
